"Sheet","No","Video Title (ชื่อคลิป)","URL / Timestamp Link (ลิงก์วิดีโอ)","Summary & Key Content (เนื้อหาสรุป)","Keywords / Tag","Keyword Code","Category"
"AllVideo","135","1 นาที PDPA : จัดให้มีข้อตกลงระหว่างผู้ควบคุมข้อมูลส่วนบุคคลและผู้ประมวลผลข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=IlrBuY9Kin0","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA : จัดให้มีข้อตกลงระหว่างผู้ควบคุมข้อมูลส่วนบุคคลและผู้ประมวลผลข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, DPO, ผู้ควบคุมข้อมูล","dpo04","dpo"
"AllVideo","136","1 นาที PDPA :จัดทำบันทึกรายการประมวลผลข้อมูล (Record of Processing Activities : RoPA)","https://www.youtube.com/watch?v=Ajz9OrfVUEo","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA :จัดทำบันทึกรายการประมวลผลข้อมูล (Record of Processing Activities : RoPA)"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa76","pdpa"
"AllVideo","137","1 นาที PDPA : แต่งตั้งตัวแทนในราชอาณาจักร","https://www.youtube.com/watch?v=XezACYGW2vM","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA : แต่งตั้งตัวแทนในราชอาณาจักร"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa77","pdpa"
"AllVideo","138","1 นาที PDPA : สำหรับหน่วยงานขนาดใหญ่","https://www.youtube.com/watch?v=7XUCczLbvhc","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA : สำหรับหน่วยงานขนาดใหญ่"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa78","pdpa"
"AllVideo","139","การทำ PDPA สำหรับหน่วยงานขนาดใหญ่","https://www.youtube.com/watch?v=Ipu116b-1vc","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""การทำ PDPA สำหรับหน่วยงานขนาดใหญ่"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa79","pdpa"
"AllVideo","140","1 นาที PDPA : แจ้งเหตุการณ์ละเมิดข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=YzEwkQhb4qU","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA : แจ้งเหตุการณ์ละเมิดข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa80","pdpa"
"AllVideo","141","1 นาที PDPA : ตรวจสอบ ดำเนินการลบ ทำลาย หรือทำให้ข้อมูลส่วนบุคคลเป็นข้อมูลที่ไม่สามารถระบุตัวตนได้","https://www.youtube.com/watch?v=aF5OLijr0gE","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA : ตรวจสอบ ดำเนินการลบ ทำลาย หรือทำให้ข้อมูลส่วนบุคคลเป็นข้อมูลที่ไม่สามารถระบุตัวตนได้"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa81","pdpa"
"AllVideo","142","1 นาที PDPA : การป้องการไม่ให้ผู้อื่นใช้หรือเปิดเผยข้อมูลโดยมิชอบ","https://www.youtube.com/watch?v=RDPA4k1fJw8","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA : การป้องการไม่ให้ผู้อื่นใช้หรือเปิดเผยข้อมูลโดยมิชอบ"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa82","pdpa"
"AllVideo","143","1 นาที PDPA : คู่มือทำPDPAด้วยตนเองด้วย pdpacheck ฉบับเข้าใจง่าย","https://www.youtube.com/watch?v=TYdY6VrlAH4","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA : คู่มือทำPDPAด้วยตนเองด้วย pdpacheck ฉบับเข้าใจง่าย"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa83","pdpa"
"AllVideo","144","1 นาที PDPA เตือนภัย Cyber :โจรภัย เอาข้อมูลส่วนบุคคลของลูกค้าเราไปหลอกลูกเรา แต่เราอาจซวยด้วย","https://www.youtube.com/watch?v=r0LjVkpE0dg","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA เตือนภัย Cyber :โจรภัย เอาข้อมูลส่วนบุคคลของลูกค้าเราไปหลอกลูกเรา แต่เราอาจซวยด้วย"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec21","sec"
"AllVideo","145","1 นาที PDPA เตือนภัย Cyber : โจรภัย นำข้อมูลส่วนบุคคลไปหากินโดยผิดกฏหมาย เราอยากเป็นเครื่องมือ","https://www.youtube.com/watch?v=J2mSmnVUwOM","คลังความรู้ Prajan: วิดีโอ หัวข้อ ""1 นาที PDPA เตือนภัย Cyber : โจรภัย นำข้อมูลส่วนบุคคลไปหากินโดยผิดกฏหมาย เราอยากเป็นเครื่องมือ"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec22","sec"
